time,tweet_id,tweet_text,user_id,location,followers,retweets,country_code,coordinates
Sat Jan 30 13:20:53 +0000 2021,1355506268119687200,mitos y verdades sobre el uso de la ivermectina 💊🔬 adrián lifschitz médico veterinario docente e investigador de la unicen despejó algunas dudas en torno al antiparasitario que podría tener efectos antivirales promisorios contra el covid19 ➡️ httpstcorwhtgzcp44 httpstco9uoccxcxne,912430076247121900,"Olavarría, Buenos Aires",4406,0,AR,"[[[-60.358959, -36.926781], [-60.285038, -36.926781], [-60.285038, -36.869028], [-60.358959, -36.869028]]]"
Sat Jan 30 18:49:30 +0000 2021,1355588969984102400,mentalidad dictatorial totalitaria y es la razón del elevado número de muertes en el perú la ivermectina no hace daño todos los médicos y odontologos que trabajan en hospitales toman cada 20 días no médicos opinologos httpstcol0wao3akk2,80297088,Lima,462,0,PE,"[[[-77.1287680786753, -12.0391170341344], [-77.041590841455, -12.0391170341344], [-77.041590841455, -11.9374289949988], [-77.1287680786753, -11.9374289949988]]]"
Sun Jan 31 02:40:33 +0000 2021,1355707510704005000,lo que dicen los médicos sobre la ivermectina un medicamento no probado contra el covid19 cuyo uso ha explotado en américa latina httpstcouk2pmiolmt via cnnee,2423433723,"National District, Dominican Republic",182,0,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Sun Jan 31 03:35:32 +0000 2021,1355721349327630300,uso generalizado de ivermectina al 6  una pastilla por cada 50 libras de peso durante tres díasyo estoy camino a la recuperación sin que los médicos me recetaran nada hoy es mi 7mo día sin fiebre una aspirina hervida con dos limones verdes tres veces al día y luego me dicen httpstcolrwxjqpb7e,807805170444881900,,826,0,US,"[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]]"
Sun Jan 31 12:22:04 +0000 2021,1355853857453170700,días pasados hicimos el contacto entre cingolanioscar un amigo con grupotiempo otros amigos de ranchos para que osky le cuente a ranchos y la región qué es lo que vienen viendo en tema covid19 ivermectina colchicina  colchicine  gracias osky  httpstcofv9imphink,179204481,"La Plata, Bs As",2847,1,AR,"[[[-63.39386, -41.035009], [-56.665836, -41.035009], [-56.665836, -33.260144], [-63.39386, -33.260144]]]"
Sun Jan 31 16:21:23 +0000 2021,1355914081035804700,“no hay evidencia científica suficiente” especialistas en méxico piden no usar ivermectina para combatir el covid19  infobae httpstcogogyaubetu,69028635,"Concepcion, Chile ",2211,0,CL,"[[[-73.0913975, -36.9239363], [-72.8456043, -36.9239363], [-72.8456043, -36.7604354], [-73.0913975, -36.7604354]]]"
Sun Jan 31 16:58:01 +0000 2021,1355923299415564300,juliette1708ho1 rmapalacios interesante pero solo baja la carga viral no mata al virus se lee además que no te hace inmune que igual tienen sintomas y es un ensayo en fase inicial aquí tratan de usar la ivermectina como si fuera un preventivo y cura para la covid19 y no lo es,80368792,"Lima, Peru",208,0,PE,"[[[-77.0292961211561, -12.1581629958778], [-77.0102769601714, -12.1581629958778], [-77.0102769601714, -12.1321960197324], [-77.0292961211561, -12.1321960197324]]]"
Sun Jan 31 19:12:44 +0000 2021,1355957202922709000,es así pero bueno no hizo caso al veterinario amigo y no tomó ivermectina como todo emprendedor de ley  httpstcomxznidbx9q,139058257,#DiArMaNuestroPaísNtraBandera,1263,0,AR,"[[[-58.346384, -34.801165], [-58.21515, -34.801165], [-58.21515, -34.694657], [-58.346384, -34.694657]]]"
Sun Jan 31 23:38:42 +0000 2021,1356024134694822000,danegamez al paciente covid19 el año pasado te daban paracetamol y ivermectina ¿cuál de los medicamentos crees que sirve para detener el avance del covid19 🤔 nota paracetamol es para bajar la fiebre y dolores corporales,177294217,"Lima, Peru",209,0,PE,"[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]"
Sun Jan 31 23:41:04 +0000 2021,1356024733561737200,lacinnamonskin plazanorteperu minsaperu ocram a los paciente covid19 les daban paracetamol y ivermectina ¿cuál de los crees que detiene el avance de covid19 en el cuerpo🤔🤔🤔🤔,177294217,"Lima, Peru",209,0,PE,"[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]"
Mon Feb 01 18:53:47 +0000 2021,1356314824410493000,la sobremedicacion debería de estar prohibida  azitromicina ivermectina prednisone aspirina no están indicados para covid19 en santiago momoxpan httpstcoyackrop5ps,235423634,"San Pedro Cholula, Puebla",489,0,MX,"[[[-98.407463, 19.028795], [-98.2606824, 19.028795], [-98.2606824, 19.119652], [-98.407463, 19.119652]]]"
Tue Feb 02 02:54:48 +0000 2021,1356435875278782500,🤔este es el pensamiento y la manera como los “investigadores” de la ivermectina pretenden que se apruebe su uso   httpstco91bx4kxscm,77051397,"-38.015717,-57.537636",4402,4,AR,"[[[-57.645563, -38.1278142], [-57.517298, -38.1278142], [-57.517298, -37.8953605], [-57.645563, -37.8953605]]]"
Tue Feb 02 12:23:45 +0000 2021,1356579055022338000,oscarsignus la ivermectina es una medicina q’ ningún médico la receta para prevenir o combatir el covid19 los médicos saben q’ esa medicina combate las bacterias y el covid19 es un virus los q’ la usan se han auto recetado y eso no es saludable cuidemos nuestro hígado y riñones 🤗👍,232384968,"La Punta, Peru",66,0,PE,"[[[-77.1730617600239, -12.0776766332205], [-77.1336421211887, -12.0776766332205], [-77.1336421211887, -12.0444831891132], [-77.1730617600239, -12.0444831891132]]]"
Tue Feb 02 17:30:05 +0000 2021,1356656147235766300,analizan el uso de ivermectina contra el covid19 debido a su uso generalizado resultados serán entregados a la opsoms httpstcolqurygsylo,60958997,"Barranquilla, Colombia",11669,0,CO,"[[[-74.9257650027657, 10.8695279953779], [-74.7741010007543, 10.8695279953779], [-74.7741010007543, 11.0466177617921], [-74.9257650027657, 11.0466177617921]]]"
Wed Feb 03 03:28:47 +0000 2021,1356806815116320800,¿por qué no hacen estudios para validar tratamientos de costos bajos como la ivermectina  por esto 👇 cómo ganarían plata sino las bigpharma  🤬 httpstcotlnnyhxjf8,1167468962,Ciudad Autónoma de Buenos Aire,58,0,AR,"[[[-58.5317922, -34.674453], [-58.353494, -34.674453], [-58.353494, -34.534177], [-58.5317922, -34.534177]]]"
Wed Feb 03 22:14:17 +0000 2021,1357090056067043300,ya me estoy imaginando a violef interdiariamente diciéndonos  hola ivermectinos e ivermectinas  sinopharm covid19 httpstconwymbw8i3f,1351140872981770200,"Lima, Peru",2299,0,PE,"[[[-76.9977230389369, -12.0877319713358], [-76.7837768396263, -12.0877319713358], [-76.7837768396263, -11.9934700172237], [-76.9977230389369, -11.9934700172237]]]"
Thu Feb 04 13:38:58 +0000 2021,1357322760226275300,lecciones en epidemiologia recomendamos leer con detenimiento esta rs realizada por agustin chiapponi sobre la utilidad de la ivermectina en la enf por covid19 gran aporte especializado httpstconitvek6elu,807926706396926000,"Neuquén, Argentina",124,0,AR,"[[[-71.96777, -41.096392], [-67.9923939, -41.096392], [-67.9923939, -36.1023237], [-71.96777, -36.1023237]]]"
Thu Feb 04 14:16:25 +0000 2021,1357332186379153400,tomo ivermectina a cada 15 dias httpstcogyrxow6vud,2806307057,,422,0,BR,"[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]"
Thu Feb 04 16:46:17 +0000 2021,1357369899258175500,en tingo maria el alcalde desde enero viene repartiendo ivermectina todos los sábados y este mes toca la segunda toma aunque hay muchos que se oponen les digo la ciudad bajo a cero muertos y el hospital nuevo fue acondicionado para el covid19 puros huanuqueños httpstcorlwumoppk5,393654243,VRAE,455,0,PE,"[[[-76.2343678824071, -9.33523901585315], [-75.9218580007356, -9.33523901585315], [-75.9218580007356, -9.07563095934529], [-76.2343678824071, -9.07563095934529]]]"
Thu Feb 04 21:46:17 +0000 2021,1357445396436549600,si la fabricante de ivermectina no tiene evidencia en el efecto contra el covid19 qué dirían los creyentes en el consumo semanal ayudado con dos cabezas de ajo y el dióxido de cloro tenemos que creer a quien httpstcoknkgjitt6d,716834264,davim_87@hotmail.com,434,0,PY,"[[[-54.6770477, -25.5788574], [-54.599575, -25.5788574], [-54.599575, -25.4937477], [-54.6770477, -25.4937477]]]"
Thu Feb 04 22:03:40 +0000 2021,1357449771070455800,merck empresa que fabrica la ivermectina publicó hoy un comunicado en el que advierte que no cree que hay suficiente evidencia para su uso como tratamiento de covid19 httpstcoel9af4ufnf,758076542,"Querétaro, México",4652,17,MX,"[[[-101.169792, 21.9593569], [-100.74123, 21.9593569], [-100.74123, 22.6628819], [-101.169792, 22.6628819]]]"
Fri Feb 05 00:38:57 +0000 2021,1357488850629759000,el fabricante de ivermectina merck afirma que no hay evidencia que este fármaco sea efectivo contra covid19 ya si un laboratorio farmacéutico que suele buscar lucro en sus operaciones te dice esto puedes sospechar que es verdad amiguit date cuenta noteautomediques httpstcolv0cypqije,1247608164389961700,"Lima, Peru",45,0,PE,"[[[-77.0154710434534, -12.1760119798814], [-76.9473658792884, -12.1760119798814], [-76.9473658792884, -12.0771410379137], [-77.0154710434534, -12.0771410379137]]]"
Fri Feb 05 04:32:01 +0000 2021,1357547504473170000,merck  productor de stromectol ivermectina  hoy 4 de febrero del 2021  ❌ no hay base científica para un posible efecto terapéutico contra covid19 en estudios preclínicos ❌no hay evidencia significativa de eficacia clínica en pacientes covid19  no soy yo es la compañía httpstcobgtpxdvdlz,292739410,"New York, USA",392,22,HN,"[[[-89.3507919, 12.984911], [-83.1355948, 12.984911], [-83.1355948, 17.417354], [-89.3507919, 17.417354]]]"
Fri Feb 05 13:50:11 +0000 2021,1357687970237735000,ni las marcas farmacéuticas que fabrican y distribuyen la ivermectina la recomiendan no la usen que estupido es indicar algo para covid19 que ni quienes lo venden lo recomiedndan httpstcotizqmh8n3o,1048707026908577800,"Querétaro Arteaga, México",23378,64,MX,"[[[-100.197802, 20.2046909], [-99.831768, 20.2046909], [-99.831768, 20.5714581], [-100.197802, 20.5714581]]]"
Fri Feb 05 14:29:07 +0000 2021,1357697767985004500,merck desarrollador de la ivermectina advierte que no hay base científica para usarla contra el covid19 httpstco5dqo7v9f3s,60958997,"Barranquilla, Colombia",11669,0,CO,"[[[-74.9257650027657, 10.8695279953779], [-74.7741010007543, 10.8695279953779], [-74.7741010007543, 11.0466177617921], [-74.9257650027657, 11.0466177617921]]]"
Fri Feb 05 16:04:15 +0000 2021,1357721711450415000,ivermectina no es eficiente contra coronavirus según merck amp co  rcn radio httpstcotluqkiwymw aclarando amanece,852317502,,204,0,MX,"[[[-111.3916961, 27.1338123], [-110.052958, 27.1338123], [-110.052958, 28.6335869], [-111.3916961, 28.6335869]]]"
Fri Feb 05 15:59:10 +0000 2021,1357720430413557800,a la ivermectina como preventivo ante covid19 dile no  httpstcovcew7wszlw,1039906187112792000,"Trujillo, Peru",26,0,PE,"[[[-79.0615900814438, -8.15646402104327], [-78.9810181179055, -8.15646402104327], [-78.9810181179055, -8.08864704240051], [-79.0615900814438, -8.08864704240051]]]"
Fri Feb 05 23:00:47 +0000 2021,1357826533621190700,la ivermectina no previene la covid19 hasta su fabricante lo ha salido a aclarar 👇 httpstcoc7ojrpqg9a,965260183,"Lima, Perú",301,0,PE,"[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]"
Sat Feb 06 03:04:00 +0000 2021,1357887740130525200,merck informa que no hay evidencia científica sobre el beneficio de usar ivermectina en pacientes con covid19    httpstcovcjxxchew8,3226843319,25 Av. Nte #640 Nivel3 L2 S.S.,854,0,SV,"[[[-89.2888949995849, 13.4689739998899], [-89.022101999451, 13.4689739998899], [-89.022101999451, 14.0596199999028], [-89.2888949995849, 14.0596199999028]]]"
Sat Feb 06 04:53:00 +0000 2021,1357915170627018800,hoy salió la nueva version de las guias de idsainfo para el tratamiento y manejo de covid19 específicamente hablando de ivermectina  1en pts hospitalizados con covid severo no se recomienda su uso 2en pts ambulatorios no se recomienda su uso excepto en ensayos clínicos httpstco1msbfy16ot,624216351,"Atlanta, GA",4239,36,US,"[[[-84.3100508, 33.776522], [-84.262886, 33.776522], [-84.262886, 33.8290994], [-84.3100508, 33.8290994]]]"
Sat Feb 06 04:13:36 +0000 2021,1357905255795671000,no puede ser cierto esto el mismo instituto mexicano del seguro social promoviendo y alentando el uso de ivermectina para covid da vergüenza para la medicina mexicana a nivel mundial httpstcobumara2vah,108484907,"Guasave, Sinaloa",150,0,MX,"[[[-108.869971, 25.1731384], [-108.176562, 25.1731384], [-108.176562, 25.8301131], [-108.869971, 25.8301131]]]"
Sat Feb 06 04:07:54 +0000 2021,1357903822564319200,ivermectina aclarada por sus fabricantes httpstcokntxxoa2ff,22703532,"Lima, Perú",1539,0,PE,"[[[-77.0154710434534, -12.1760119798814], [-76.9473658792884, -12.1760119798814], [-76.9473658792884, -12.0771410379137], [-77.0154710434534, -12.0771410379137]]]"
Sat Feb 06 13:40:01 +0000 2021,1358047801746346000,una semana importante en el tratamiento de covid19 el drmikestevens lo resumen 23nih no recomienda el uso de tocilizumab 24 fda recomienda usar el plasmaconvaleciente solo si tiene abs altos  amp en fase temprana 25idsainfo no al uso de ivermectina como tratamiento httpstcos79sweftih,624216351,"Atlanta, GA",4239,1,US,"[[[-84.3100508, 33.776522], [-84.262886, 33.776522], [-84.262886, 33.8290994], [-84.3100508, 33.8290994]]]"
Sat Feb 06 13:10:57 +0000 2021,1358040485701562400,beamc27 drantonioquispe al menos googlea para entablar una discusión merck incluso aborto sus pruebas de una vacuna contra el virus si no crees en la ivermectina perfecto pero creer q merck es la creadora de la misma ya es otra cosa httpstcokd74xgn8v0,1551855866,,208,0,NI,"[[[-87.6903848, 10.7075434], [-82.6459656, 10.7075434], [-82.6459656, 15.0259094], [-87.6903848, 15.0259094]]]"
Sat Feb 06 14:52:25 +0000 2021,1358066020699807700,cnnee sres no mientanhay más de 100 estudios que probaron que la ivermectina si es efectiva contra el covid 19 claroque ustedes quieren proteger el negocio de la vacuna httpstcon3p273e9oq,1041868647705313300,,27,0,CO,"[[[-74.9257650027657, 10.8695279953779], [-74.7741010007543, 10.8695279953779], [-74.7741010007543, 11.0466177617921], [-74.9257650027657, 11.0466177617921]]]"
Sat Feb 06 15:57:34 +0000 2021,1358082415999258600,recomendación de la idsa sobre la utilización de ivermectina en prevención y tratamiento de covid19   httpstco3qw6wbvvuv httpstcohnge4yl039,77051397,"-38.015717,-57.537636",4402,4,AR,"[[[-57.645563, -38.1278142], [-57.517298, -38.1278142], [-57.517298, -37.8953605], [-57.645563, -37.8953605]]]"
Sat Feb 06 14:12:15 +0000 2021,1358055910850113500,noticiamerica miserableeeeeeeeeeeeessssssss mermeleros prensa vendida sí no fuera así como es posible que el minsa recete en el kit contra el covid19 la ivermectina este medicamento no es de ahora es de siempre lo enseñaron los académicos antiguos en aulas de medicina de la unmsm,3258390581,Ancón,87,0,PE,"[[[-77.1879729620339, -11.8281509957158], [-77.1343678768482, -11.8281509957158], [-77.1343678768482, -11.7817340416686], [-77.1879729620339, -11.7817340416686]]]"
Sat Feb 06 16:47:15 +0000 2021,1358094917504016400,tras varias conversaciones con familiaresamigos queda claro que lo de la ivermectina en covid19 no es ciencia es un tema de fe es triste y peligroso pues aquí se negocia con la fe y se le usa con fines politiqueros ¿igual con la ivermectina blogdenotas catiquinto ocram,162463398,"Frías, Piura, Peru",3764,23,PE,"[[[-80.8061680798492, -5.81099400076909], [-79.9684520378405, -5.81099400076909], [-79.9684520378405, -5.15541302848246], [-80.8061680798492, -5.15541302848246]]]"
Sat Feb 06 16:12:02 +0000 2021,1358086056676003800,nada más de estar viendo tuits de cómo “defienden” el usar ivermectina contra la covid19 incluso aunque el laboratorio merck que descubrió el fármaco dice que no es eficiente con el virus y duda de la seguridad de los estudios que la “recomiendan” httpstcoutqhuc8man,72190226,CDMX,4535,9,MX,"[[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]"
Sat Feb 06 17:32:15 +0000 2021,1358106244133830700,la organización mundial de la salud oms dijo que está siguiendo con mucha atención diversos estudios sobre la ivermectina como potencial tratamiento de la covid19 y que espera tomar una posición al respecto en las próximas semanas httpstcoudgm59tf6d,1254624685469425700,,1050,17,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Sat Feb 06 17:48:38 +0000 2021,1358110367566753800,¿será mito o será verdad ivermectina para tratar el coronavirus 🤔   mientras tanto échenle ganas al té de limón y consumo de vitaminac  no vaya siendo la de malas,59943265,"Reynosa, Tam",288,0,MX,"[[[-98.587332, 25.4458489], [-98.13773, 25.4458489], [-98.13773, 26.227286], [-98.587332, 26.227286]]]"
Sat Feb 06 22:37:01 +0000 2021,1358182940916789200,noticiamerica fabricante de ivermectina desmintió al casto lópez aliaga quien está a favor de su uso contra la covid19 laboratorios merck señaló  “no hay base científica para un posible efecto terapéutico contra la covid19 de estudios preclínicos” lópez aliaga mejor conversa con vizcarra httpstcouhvk28psd0,2978796525,,121,1,PE,"[[[-76.9977230389369, -12.0877319713358], [-76.7837768396263, -12.0877319713358], [-76.7837768396263, -11.9934700172237], [-76.9977230389369, -11.9934700172237]]]"
Sun Feb 07 01:07:41 +0000 2021,1358220854954512400,💡🫀🫁🧠🦠💊🧫  “tanto en pacientes ambulatorios con covid19 y hospitalizados con covid19 grave el panel de la idsainfo sugiere no usar ivermectina fuera del contexto de un ensayo clínico certeza evidencia muy baja” 05feb21  link httpstcoudcrdy7xy9  evidenciamédica httpstcow6ljfqvjv3,229773327,"Ciudad de México, México",1019,0,MX,"[[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]"
Sun Feb 07 00:44:54 +0000 2021,1358215123379380200,a proposito de la ivermectina  ivermectina el laboratorio merck desaconsejó su uso para el coronavirus  es la firma que comercializa la droga  httpstcorlxidafrn8,41102502,"Asuncion, Paraguay",109964,23,PY,"[[[-57.6743043, -25.3479296], [-57.5377312, -25.3479296], [-57.5377312, -25.2525978], [-57.6743043, -25.2525978]]]"
Sun Feb 07 12:23:38 +0000 2021,1358390965870989300,la ivermectina también es eficaz solo que los fabricantes de vacunas hacen grandes campañas en contra httpstcolsleepgq9f,80297088,Lima,462,0,PE,"[[[-77.1287680786753, -12.0391170341344], [-77.041590841455, -12.0391170341344], [-77.041590841455, -11.9374289949988], [-77.1287680786753, -11.9374289949988]]]"
Sun Feb 07 12:14:54 +0000 2021,1358388768890364000,la mayoría de los que fallecen por covid19 son los que no tomaron ivermectina los médicos y odontologos que trabajan en hospitales toman ivermectina preventivamente cada 15 los opinologos que no atienden covid19 dicen que no tomes httpstco2lipfwh8et,80297088,Lima,462,0,PE,"[[[-77.1287680786753, -12.0391170341344], [-77.041590841455, -12.0391170341344], [-77.041590841455, -11.9374289949988], [-77.1287680786753, -11.9374289949988]]]"
Sun Feb 07 13:51:48 +0000 2021,1358413153445511200, laboratorio merck fabricante mundial de ivermectina no existe base científica para un posible efecto terapéutico contra covid19 de estudios preclínicos   inkafarma del grupo intercorp httpstcodoyqqmfslm,43556261,Lima - Peru,30161,25,PE,"[[[-77.0788879211353, -12.0884200212654], [-77.0482958420706, -12.0884200212654], [-77.0482958420706, -12.0684349806155], [-77.0788879211353, -12.0684349806155]]]"
Sun Feb 07 16:26:27 +0000 2021,1358452074082631700,primera nación de la ue en aprobar la ivermectina para covid19 httpstco9yayr2yqlm vía la abeja,334135935,Panamá,476020,51,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Mon Feb 08 00:21:22 +0000 2021,1358571589734908000,m68t23 goliadx ondnpr drjuliosandoval pero si ya la misma empresa que fabrica ivermectina dijo que eso no sirve para curar el coronavirus y ustedes creyendo en fantasías conspiranóicas seguro ustedes saben más que el propio fabricante sobre su producto  httpstcowiky71hg8z,707547527109709800,Panamá,234,0,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Mon Feb 08 20:45:55 +0000 2021,1358879756821745700,karenorellanahn julioczuniga1 jhiamluka emilioaq6 merck la casa farmacéutica que producemanufactura ivermectin se ha pronunciado sobre el uso de este medicamento en resumen después de analizar los estudios publicados no hay evidencia científica que muestre efectividad para tratarprevenir covid19 httpstco7oevxkakma,2529097739,"Orem, Utah",3631,0,US,"[[[-111.759345, 40.2563345], [-111.633592, 40.2563345], [-111.633592, 40.333892], [-111.759345, 40.333892]]]"
Tue Feb 09 00:14:47 +0000 2021,1358932318879105000,hasta hoy toco madera por aquí esta funcionando caen cerca las bombas y desviamos gracias a dios y a la ivermectina😬😬😬 httpstcoufcwto97aj,316574211,PARAGUAY,613,0,PY,"[[[-57.6743043, -25.3479296], [-57.5377312, -25.3479296], [-57.5377312, -25.2525978], [-57.6743043, -25.2525978]]]"
Tue Feb 09 13:06:35 +0000 2021,1359126549371498500,laencerrona by ocram ⚡ acción popular elpeorpartido vean las joyas q llevan al congreso yhonny lescano dice q no es responsable entonces advertidos estamos ⚡ ivermectina como cancha los wong luz del sur mifarma promueven su uso ⚡ cuidados covid19 httpstcojcj5wc7ni9,230036451,Lima,2616,0,PE,"[[[-77.027995077233, -12.0393559784059], [-76.8954009569297, -12.0393559784059], [-76.8954009569297, -11.8607319928036], [-77.027995077233, -11.8607319928036]]]"
Tue Feb 09 16:23:21 +0000 2021,1359176068024860700,atención ⚠️   comunicadoarcsa  debido a la alta demanda y uso de ivermectina como supuesto tratamiento para covid19  los establecimientos farmacéuticos del país deben solicitar receta médica obligatoria para su expendio al público httpstcofjg0mtacre,62966972,Cuenca-Ecuador ,23128,2,EC,"[[[-79.6006399991329, -3.17511400056148], [-78.8480589972169, -3.17511400056148], [-78.8480589972169, -2.55697599983637], [-79.6006399991329, -2.55697599983637]]]"
Tue Feb 09 23:40:53 +0000 2021,1359286178688749600,ivermectina 🚫 no se recomienda su uso para tratamiento de covid19 excepto en estudios clínicos,1346181689429647400,"Houston, TX",21,0,US,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]"
Tue Feb 09 23:40:55 +0000 2021,1359286184929874000,pacientes con cuadros moderados no se recomienda tocilizumab o sarilumab  🔘 el uso de ivermectina y el covid19 14ene21  no hay conclusión definitiva sobre la eficacia de la ivermectina en covid aún se continua en estudio 🚫,1346181689429647400,"Houston, TX",21,0,US,"[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]"
Wed Feb 10 13:03:01 +0000 2021,1359488039282688000,solo es de encontrar quien importa la ivermectina a honduras y vamos a descubrir el porqué de esta campaña masiva para su uso oara prevenir el covid19  porque aunque hasta su mismo fabricante haya desaconsejado su uso aquí lo que importa es el billete httpstcocmhdxvgcja,166034122,Tegucigalpa,264,0,HN,"[[[-89.3507919, 12.984911], [-83.1355948, 12.984911], [-83.1355948, 17.417354], [-89.3507919, 17.417354]]]"
Thu Feb 11 02:28:37 +0000 2021,1359690774330409000,y después se andan preguntando que por qué en rd se andan bebiendo miles de pastillas de ivermectina para combatir y evitar la covid19 🤦🏻  otra hija de un sistema educativo asqueante e infuncional   etosejodió httpstcok3dc2vgd0p,206402818,"La Vega, Dominican Republic",1217,0,DO,"[[[-70.7139775612289, 19.0330812001813], [-70.2627391809988, 19.0330812001813], [-70.2627391809988, 19.3692795886014], [-70.7139775612289, 19.3692795886014]]]"
Thu Feb 11 06:47:44 +0000 2021,1359755983208255500,pues a tomar ivermectina y citromicina  no te espantes  sí apenas empiezas eso te va a aliviar consúltalo con tu médico sí funciona  tranquila suerte httpstcogzniyilbl1,3018909852,,251,0,MX,"[[[-94.637726, 18.061419], [-94.227238, 18.061419], [-94.227238, 18.209491], [-94.637726, 18.209491]]]"
Fri Feb 12 02:46:03 +0000 2021,1360057550201376800,atvnoticias julianaoxenford al paciente covid19 le daban paracetamol azitromcina y ivermectina el primero es para dolor corporal y bajar la fiebre el segundo es antibacteriano y tercero es uso veterinario entonces si los 2 primeros lo usas y no te curas se tiene que buscar una medicina alterna,177294217,"Lima, Peru",209,0,PE,"[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]"
Fri Feb 12 02:38:27 +0000 2021,1360055637804273700,atvnoticias julianaoxenford la ivermectina con control medico salvo muchas vidas contra el covid19 pero el gobierno del incapaz de vizcarra no hizo nada para documentar la efectividad del medicamento y por esa dejadez ahora viene cualquier elmer huertas a desprestigiar lo unico que trataba al virus,177294217,"Lima, Peru",209,0,PE,"[[[-77.8861000778241, -13.3233069582008], [-75.5081560807494, -13.3233069582008], [-75.5081560807494, -10.269973980131], [-77.8861000778241, -10.269973980131]]]"
Fri Feb 12 22:39:47 +0000 2021,1360357962808778800,juliorazona se requiere seriedad y conocimiento para afirmar que es un fármaco excepcional  al día de hoy la evidencia científica no es suficiente para recomendar el uso de ivermectina en forma preventiva o tratamiento del covid19  se necesitan más estudios para conocer el potencial uso,77051397,"-38.015717,-57.537636",4402,3,AR,"[[[-63.39386, -41.035009], [-56.665836, -41.035009], [-56.665836, -33.260144], [-63.39386, -33.260144]]]"
Sat Feb 13 00:36:01 +0000 2021,1360387213423485000,rnnavarro64 jctapialmb se nota que esos tratamientos están funcionando muy bien en otras latitudes un éxito rotundo el de la ivermectina y la hidroxicloroquina por eso ya en el mundo casi que solamentr hay coronavirus en panamá,707547527109709800,Panamá,234,0,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Sat Feb 13 13:21:12 +0000 2021,1360579780018602000,editorial “el perú primero pero después de mí”  martín vizcarra  sinopharm  covid19  vacuna  ivermectina  opinion  el comercio perú httpstcoq5vxllhnby,130164746,"Lima, Perú.",162,0,PE,"[[[-77.0154710434534, -12.1760119798814], [-76.9473658792884, -12.1760119798814], [-76.9473658792884, -12.0771410379137], [-77.0154710434534, -12.0771410379137]]]"
Sat Feb 13 17:53:56 +0000 2021,1360648416922128400,rodrigoguerrerr luisvalluno falavi2005 dr guerrero noble de su parte reconocer q ivermectina puede servir para combatir covid19 ojalá con esa misma actitud le hubiese dado continuidad a las obras q dejó ospina por fortuna para la ciudad nuestro alcalde tiene la grandeza y sensatez para continuar la obra armitage,142895302,,750,0,CO,"[[[-76.6073349978781, 3.43958600373312], [-76.0899099989576, 3.43958600373312], [-76.0899099989576, 3.7012710035175], [-76.6073349978781, 3.7012710035175]]]"
Sat Feb 13 21:46:55 +0000 2021,1360707047919083500,cuanto gastan en ivermectina httpstcohjlir4nimo,1107563444,,2195,4,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Sun Feb 14 21:23:53 +0000 2021,1361063639126524000,fernandomerino unluiszrt el imbécil eres tú soy aliado en salud y consumo la ivermectina para vacunos 😅 112 cm cada 20 días según mi peso  estuve infectado con covid19 y ahora ya no así que puedo dar fe de ser un buen tratamiento de no ser contraindicado según el malestar que tenga infórmese,238807942,"Conopa, Pomabamba - Ancash",29,0,PE,"[[[-81.3281479193672, -18.3497280290367], [-68.6730880806328, -18.3497280290367], [-68.6730880806328, -0.0388399739132714], [-81.3281479193672, -0.0388399739132714]]]"
